published_date,title,url,guest_name_detected,guest_signal,is_right_guest_hint,is_forced_guest_override,topics,signal_sources,framing_score,combined_score,guest_talking_points_matched,manual_label,manual_notes
2025-06-08,Separating Fact from Fiction in World War II,https://www.youtube.com/watch?v=nwSQ8MhMIT8,,0.0,False,False,,,0.0,0.0,,,
2025-06-07,How the Germans defeated the French in WWII - James Holland,https://www.youtube.com/watch?v=MpFnwhuDTVI,James Holland,0.0,False,False,uk_politics,,0.0,0.0,,,
2025-06-06,South Africa Is Enforcing Racial Hiring Targets,https://www.youtube.com/watch?v=LXS8ftLSMic,,0.0,False,False,,,0.0,0.0,,,
2025-06-06,"If that's not hate speech, then what is hate speech?",https://www.youtube.com/watch?v=xU6Z-STkUzw,,0.0,False,False,free_speech_and_censorship,,0.0,0.0,,,
2025-06-05,Why Iran Is Funding South Africa to Oppose Israel,https://www.youtube.com/watch?v=UCHafWQyJxk,,0.0,False,False,israel_and_middle_east,,0.0,0.0,,,
2025-06-04,The Reality of South Africa's Farm Murders - Rob Hersov,https://www.youtube.com/watch?v=PQGtCbtpS-I,Rob Hersov,0.0,False,False,immigration_and_borders|islam_and_extremism|israel_and_middle_east|trump_and_us_politics|uk_politics|russia_ukraine_geopolitics|economy_and_cost_of_living,,0.0,0.0,,,
2025-06-04,Is South Africa a Failed State?,https://www.youtube.com/watch?v=Nt-7ZMmiF1A,,0.0,False,False,,,0.0,0.0,,,
2025-06-04,Why Most Marriages Break After Having Kids,https://www.youtube.com/watch?v=HjLjBUOZgXQ,,0.0,False,False,culture_war_general,,0.0,0.0,,,
2025-06-03,Why Do Americans Struggle to Understand Putin?,https://www.youtube.com/watch?v=VYzzyaAfMYI,,0.0,False,False,trump_and_us_politics|russia_ukraine_geopolitics,,0.0,0.0,,,
2025-06-03,Why Americans Don't Understand Vladimir Putin,https://www.youtube.com/watch?v=h_EAmxVq05I,,0.0,False,False,trump_and_us_politics|russia_ukraine_geopolitics,,0.0,0.0,,,
2025-06-02,"We told women they could delay motherhood, but we never told them the cost.",https://www.youtube.com/watch?v=Ysu4Yt9weCU,,0.0,False,False,culture_war_general,,0.0,0.0,,,
2025-06-02,Why Americans Don’t Understand Vladimir Putin - Konstantin Kisin,https://www.youtube.com/watch?v=R6-cNg2nyB4,,0.0,False,False,trump_and_us_politics|uk_politics|russia_ukraine_geopolitics,,0.0,0.0,,,
2025-06-02,Why Rome was unstoppable,https://www.youtube.com/watch?v=gDhdIblKTpc,,0.0,False,False,uk_politics,,0.0,0.0,,,
2025-06-02,Parenthood Isn't a Right. It's a Responsibility,https://www.youtube.com/watch?v=Yhrn_9dXKdY,,0.0,False,False,,,0.0,0.0,,,
2025-06-01,The 4 Big Lies We Tell Parents,https://www.youtube.com/watch?v=DYQ4y8XPAhE,,0.0,False,False,immigration_and_borders,,0.0,0.0,,,
2025-05-30,We’ve been gaslit into thinking BBC journalism was neutral — but ideology took over long ago.,https://www.youtube.com/watch?v=3isPo_Q17Q0,,0.0,False,False,,,0.0,0.0,,,
2025-05-30,How U.S. Trucks Enabled a Soviet Breakthrough in WWII,https://www.youtube.com/watch?v=5EULP5TMEHA,,0.0,False,False,,,0.0,0.0,,,
2025-05-29,Why do Brits feel so guilty?,https://www.youtube.com/watch?v=3qG_HPOf3Ag,,0.0,False,False,uk_politics,,0.0,0.0,,,
2025-05-27,“The net figures are not reflective of reality.” - Konstantin Kisin on Heretics with Andrew Gold.,https://www.youtube.com/watch?v=V9DeA6D-sFs,Andrew Gold.,0.0,False,False,immigration_and_borders,,0.0,0.0,,,
2025-05-27,USAID Gave $3M to Gazan Rapper… Kanye Would’ve Done It Free,https://www.youtube.com/watch?v=1SfFi_MC4TY,,0.0,False,False,israel_and_middle_east,,0.0,0.0,,,
2025-05-25,"""We have a disaster on our hands here."" - Matt Goodwin",https://www.youtube.com/watch?v=5rowP4PeKvs,Matt Goodwin,0.0,False,False,,,0.0,0.0,,,
2025-05-23,The Myth of Multiculturalism,https://www.youtube.com/watch?v=TrHWQgkJBH8,,0.0,False,False,immigration_and_borders|free_speech_and_censorship,,0.0,0.0,,,
2025-05-22,Comedian Ari Matti's Jordan Peterson Impression,https://www.youtube.com/watch?v=vvW6Ue8fn4k,,0.0,False,False,free_speech_and_censorship,,0.0,0.0,,,
2025-05-21,Why More Jews Died in the Netherlands Than in France During WWII - JRE Podcast,https://www.youtube.com/watch?v=cEYSosnKV0U,JRE Podcast,0.0,False,False,uk_politics,,0.0,0.0,,,
2025-05-21,Konstantin & Neil deGrasse Tyson CLASH Over Trans Debate,https://www.youtube.com/watch?v=wQYWteR7F68,,0.0,False,False,trans_and_gender,,0.0,0.0,,,
2025-05-20,"The 4 Parenting Rules for Happier, Healthier Kids",https://www.youtube.com/watch?v=N0KqmDeuM1Q,,0.0,False,False,,,0.0,0.0,,,
2025-05-19,How the Italian Ultras Took Over Football — Joe Rogan Podcast,https://www.youtube.com/watch?v=6bae-MbXQQQ,Joe Rogan Podcast,0.0,False,False,,,0.0,0.0,,,
2025-05-16,Imagine There's a Border - It's Easy If You Try - Konstantin Kisin,https://www.youtube.com/watch?v=125Kv_U2mEo,,0.0,False,False,immigration_and_borders|uk_politics,,0.0,0.0,,,
2025-05-15,Who's messaging Lily Phillips?,https://www.youtube.com/watch?v=cFPE5ecDnHA,,0.0,False,False,,,0.0,0.0,,,
2025-05-15,Are You Calling Me A Hysterical Woman?,https://www.youtube.com/watch?v=zqUI2ZqxvOM,,0.0,False,False,,,0.0,0.0,,,
2025-05-14,Triggernometry Meets Guilty Feminist,https://www.youtube.com/watch?v=95L4Q-FyevQ,,0.0,False,False,,,0.0,0.0,,,
2025-05-14,Lily Phillips on TRIGGERnometry,https://www.youtube.com/watch?v=B8hocp9wZNM,Lily Phillips,0.0,False,False,,,0.0,0.0,,,
2025-05-14,“Marriage and Family Are My Dream” - Lily Phillips,https://www.youtube.com/watch?v=LbGoNSzvtCw,Lily Phillips,0.0,False,False,culture_war_general,,0.0,0.0,,,
2025-05-14,Lily Phillips: Why I Slept With 101 Men in One Day,https://www.youtube.com/watch?v=jPQhWPQAMS4,Lily Phillips,0.0,False,False,,,0.0,0.0,,,
2025-05-13,When is it important to challenge 'experts'? 🤔,https://www.youtube.com/watch?v=L_WclZa73mw,,0.0,False,False,,,0.0,0.0,,,
2025-05-13,"When they say, 'We love death as much as you love life,' they mean it.",https://www.youtube.com/watch?v=ynGtJ_-oDas,,0.0,False,False,israel_and_middle_east,,0.0,0.0,,,
2025-05-12,"God, Science and Mysticism - Conversations with My Father Part 3",https://www.youtube.com/watch?v=F7x2GN2XPJA,,0.0,False,False,russia_ukraine_geopolitics,,0.0,0.0,,,
2025-05-12,"The internet gives us access to our truth, not the truth.",https://www.youtube.com/watch?v=vjGmMR54qPs,,0.0,False,False,,,0.0,0.0,,,
2025-05-09,Trump Did What..? - Francis Foster,https://www.youtube.com/watch?v=PVJXE3F9qlY,,0.0,False,False,free_speech_and_censorship|trump_and_us_politics|russia_ukraine_geopolitics,,0.0,0.0,,,
2025-05-09,Our healthcare system is broken...,https://www.youtube.com/watch?v=ZTHIzEY463U,,0.0,False,False,,,0.0,0.0,,,
2025-05-09,Wait...Cosby Wasn't Found Guilty?!,https://www.youtube.com/watch?v=2A4wD53a9uQ,,0.0,False,False,,,0.0,0.0,,,
2025-05-08,"“Left or right, your guy is a f***ing con artist.” — Mark Normand",https://www.youtube.com/watch?v=4ZXvFZE5BZg,Mark Normand,0.0,False,False,,,0.0,0.0,,,
2025-05-08,Politics is show business for ugly people.,https://www.youtube.com/watch?v=HwV_zxgHs-g,,0.0,False,False,free_speech_and_censorship,,0.0,0.0,,,
2025-05-02,Is Nigel Farage's Reform Strategy Working?,https://www.youtube.com/watch?v=JCfPepgMKxY,,0.0,False,False,uk_politics,,0.0,0.0,,,
2025-05-02,Is Nigel Farage’s Reform UK Changing British Politics?,https://www.youtube.com/watch?v=eg4hIsRgcA4,,0.0,False,False,uk_politics,,0.0,0.0,,,
2025-04-29,Is Islam a Religion of Peace? Lessons from Uzbekistan - Konstantin Kisin,https://www.youtube.com/watch?v=gFw4R7299AE,,0.0,False,False,islam_and_extremism,,0.0,0.0,,,
2025-04-27,We Proved Trans Women Are Men - Maya Forstater,https://www.youtube.com/watch?v=kqTG9n4icmw,Maya Forstater,0.0,False,False,trans_and_gender|trump_and_us_politics|uk_politics|culture_war_general|crime_and_policing,,0.0,0.0,,,
2025-04-20,"Andrew Schulz - Comedy, the American Dream and Whores",https://www.youtube.com/watch?v=qhaatVA7TrU,,0.0,False,False,free_speech_and_censorship|israel_and_middle_east|trump_and_us_politics|economy_and_cost_of_living,,0.0,0.0,,,
2025-04-14,Charlamagne tha God on a possible Trump third term,https://www.youtube.com/watch?v=gH8f__oqqXA,,0.0,False,False,trump_and_us_politics,,0.0,0.0,,,
2025-04-13,"Charlamagne tha God - Democrats are Losers, Republicans are Crooks",https://www.youtube.com/watch?v=elZJR3JpCwQ,,0.0,False,False,trump_and_us_politics|economy_and_cost_of_living|crime_and_policing,,0.0,0.0,,,
2025-04-11,"""If we talk about how bad the youth is, we failed"" - Charlamagne tha God",https://www.youtube.com/watch?v=zpjBZ5kJuAo,,0.0,False,False,crime_and_policing,,0.0,0.0,,,
2025-04-06,We’re Already in Recession - Jim Rickards,https://www.youtube.com/watch?v=yN7KPahwyUo,Jim Rickards,0.0,False,False,israel_and_middle_east|trump_and_us_politics|uk_politics|russia_ukraine_geopolitics|climate_and_environment|economy_and_cost_of_living,,0.0,0.0,,,
2025-04-04,We Went to America - This Is What We Saw,https://www.youtube.com/watch?v=wSoScIAcPAQ,,0.0,False,False,woke_and_cancel_culture|immigration_and_borders|free_speech_and_censorship|trump_and_us_politics|uk_politics|russia_ukraine_geopolitics|climate_and_environment|economy_and_cost_of_living|crime_and_policing,,0.0,0.0,,,
2025-04-02,Incel Expert Breaks Down Netflix's Adolescence,https://www.youtube.com/watch?v=sH0rwLUQbAo,,0.0,False,False,,,0.0,0.0,,,
2025-04-01,"Get YOUR Questions Answered & Enjoy Extra Content, Only On Substack!",https://www.youtube.com/watch?v=fVOrtj-LiQ8,,0.0,False,False,,,0.0,0.0,,,
2025-03-30,Trump's Deal Will be the End of Ukraine - Andrei Illarionov,https://www.youtube.com/watch?v=cIlrM-nNlsA,Andrei Illarionov,0.0,False,False,israel_and_middle_east|trump_and_us_politics|russia_ukraine_geopolitics,,0.0,0.0,,,
2025-03-26,Live from the White House with Dr Sebastian Gorka,https://www.youtube.com/watch?v=0wVXb_YqlgY,Dr Sebastian Gorka,0.0,False,False,islam_and_extremism|israel_and_middle_east|trump_and_us_politics|uk_politics|russia_ukraine_geopolitics|economy_and_cost_of_living,,0.0,0.0,,,
2025-03-14,"Conversations with My Father: Russia, Ukraine and the Battle of Civilisations",https://www.youtube.com/watch?v=zBImvjYKoPw,,0.0,False,False,russia_ukraine_geopolitics,,0.0,0.0,,,
2025-03-14,Konstantin Kisin Returns to Question Time for 5th Appearance,https://www.youtube.com/watch?v=Wy6DMxQiV8o,,0.0,False,False,trump_and_us_politics|uk_politics|russia_ukraine_geopolitics,,0.0,0.0,,,
2025-03-09,Population Collapse is a Massive Problem - Dr Paul Morland,https://www.youtube.com/watch?v=ygmq3Z3ALVk,Dr Paul Morland,0.0,False,False,uk_politics|climate_and_environment|economy_and_cost_of_living,,0.0,0.0,,,
2025-03-04,"""Enough is Enough!"" - Francis Foster on the State of Britain",https://www.youtube.com/watch?v=WQ9sNsP-b-k,,0.0,False,False,immigration_and_borders|islam_and_extremism|uk_politics|culture_war_general,,0.0,0.0,,,
2025-03-03,Zelensky's Big Mistake: Why He Made It And How He Can Fix It - Konstantin Kisin,https://www.youtube.com/watch?v=WEGTOVYEoGE,Zelensky's Big Mistake,0.0,False,False,trump_and_us_politics|russia_ukraine_geopolitics,,0.0,0.0,,,
2025-02-28,3 Reasons Why Climate Doom Shouldn’t Stop You from Having Kids - Dr Paul Morland,https://www.youtube.com/watch?v=5wzyRmI8ZsQ,Dr Paul Morland,0.0,False,False,climate_and_environment,,0.0,0.0,,,
2025-02-26,Erik Prince - War Will Never Be The Same,https://www.youtube.com/watch?v=Jx1Yoi3-mls,,0.0,False,False,free_speech_and_censorship|israel_and_middle_east|russia_ukraine_geopolitics,,0.0,0.0,,,
2025-02-23,The State of Britain - Konstantin Kisin & Francis Foster,https://www.youtube.com/watch?v=-HIPznLi4Ps,,0.0,False,False,immigration_and_borders|trump_and_us_politics|uk_politics|climate_and_environment|economy_and_cost_of_living,,0.0,0.0,,,
2025-02-22,"Conversations with My Father - USSR, Communism and Modern Russia",https://www.youtube.com/watch?v=tupWdhIRI-k,,0.0,False,False,uk_politics|russia_ukraine_geopolitics|culture_war_general,,0.0,0.0,,,
2025-02-19,The West Gave In To Putin - Tony Abbott,https://www.youtube.com/watch?v=utz7a2Rn690,Tony Abbott,0.0,False,False,woke_and_cancel_culture|immigration_and_borders|israel_and_middle_east|uk_politics|russia_ukraine_geopolitics|climate_and_environment,,0.0,0.0,,,
2025-02-18,DEBATE: Can Immigrants Become English? Konstantin Kisin vs Fraser Nelson,https://www.youtube.com/watch?v=Ei2_zQLg9Lg,,0.0,False,False,immigration_and_borders|uk_politics|russia_ukraine_geopolitics,,0.0,0.0,,,
2025-02-16,Why Britain's on Benefits - Fraser Nelson,https://www.youtube.com/watch?v=dhdnZEZl1pk,Fraser Nelson,0.0,False,False,immigration_and_borders|uk_politics|russia_ukraine_geopolitics|economy_and_cost_of_living,,0.0,0.0,,,
2025-02-12,"Matthew Syed on Cousin Marriage, Immigration and Diversity",https://www.youtube.com/watch?v=svuQkVyJsxo,Matthew Syed,0.0,False,False,woke_and_cancel_culture|immigration_and_borders|islam_and_extremism|trump_and_us_politics|economy_and_cost_of_living|culture_war_general,,0.0,0.0,,,
2025-02-10,Why I’m Not A Fan Of Only Fans - Francis Foster,https://www.youtube.com/watch?v=-GBE3U4jZOQ,,0.0,False,False,,,0.0,0.0,,,
2025-02-07,DEBATE: Is Diversity a Strength?,https://www.youtube.com/watch?v=3SdxTgsCKX0,,0.0,False,False,woke_and_cancel_culture|immigration_and_borders|trump_and_us_politics,,0.0,0.0,,,
2025-01-29,The Liberal Elite’s Grip on Power is Over - Francis Foster,https://www.youtube.com/watch?v=lm3TogKgSp0,,0.0,False,False,free_speech_and_censorship|culture_war_general,,0.0,0.0,,,
2025-01-29,"Porn, Only Fans and Bodycount - Candice Horbacz",https://www.youtube.com/watch?v=pwyhfrAydTo,Candice Horbacz,0.0,False,False,culture_war_general,,0.0,0.0,,,
2025-01-26,Melissa Chen - Should We Ban TikTok?,https://www.youtube.com/watch?v=4ynT5iE52mA,,0.0,False,False,free_speech_and_censorship|russia_ukraine_geopolitics,,0.0,0.0,,,
2025-01-24,Breaking News: Southport Stabbings Are the Knife's Fault,https://www.youtube.com/watch?v=XPSSRCwqvpg,Breaking News,0.0,False,False,uk_politics,,0.0,0.0,,,
2025-01-22,Ex-Marine: We Lost in Afghanistan and We're Losing at Home Too,https://www.youtube.com/watch?v=O8IXbQ54MyM,Ex-Marine,0.0,False,False,islam_and_extremism,,0.0,0.0,,,
2025-01-20,Politicians Aren’t Your Friends - Francis Foster,https://www.youtube.com/watch?v=iatDISUxO2g,,0.0,False,False,free_speech_and_censorship,,0.0,0.0,,,
2025-01-15,MAID: Why the Government Wants You to Kill Yourself - Kelsi Sheren,https://www.youtube.com/watch?v=gBgh-yxZtzY,Kelsi Sheren,0.0,False,False,free_speech_and_censorship|uk_politics,,0.0,0.0,,,
2025-01-15,Why Starmer Can't Be Trusted - Peter Hitchens,https://www.youtube.com/watch?v=TuLJTWKsYo4,Peter Hitchens,0.0,False,False,,,0.0,0.0,,,
2025-01-12,They’re Lying About Hate Crimes - Wilfred Reilly,https://www.youtube.com/watch?v=YL4fRcxphS8,Wilfred Reilly,0.0,False,False,trump_and_us_politics|climate_and_environment|crime_and_policing,,0.0,0.0,,,
2025-01-07,The West’s Last Chance to Change Course - Konstantin Kisin,https://www.youtube.com/watch?v=N-xuNgJVwpI,,0.0,False,False,trump_and_us_politics|economy_and_cost_of_living,,0.0,0.0,,,
2025-01-06,"""Justin Trudeau Has No Idea What's Going On"" - BJ Dichter",https://www.youtube.com/watch?v=WBikT7AiPKQ,BJ Dichter,0.0,False,False,,,0.0,0.0,,,
2025-01-01,You Are Being Brainwashed - Duncan Trussell,https://www.youtube.com/watch?v=cjolAlnBGt4,Duncan Trussell,0.0,False,False,free_speech_and_censorship|uk_politics,,0.0,0.0,,,
2024-12-29,Triggernometry End of Year Review 2024 with Andrew Doyle and Leo Kearse,https://www.youtube.com/watch?v=0W2nrgtJCMQ,,0.0,False,False,,,0.0,0.0,,,
2024-12-28,What It Means to Be British - Stephen Fry,https://www.youtube.com/watch?v=UIeFUXEhx5M,Stephen Fry,0.0,False,False,uk_politics,,0.0,0.0,,,
2024-12-25,"Fashion Expert: What Clothes Tell Us About Culture, Politics and War",https://www.youtube.com/watch?v=X-c6oP_OAcg,Fashion Expert,0.0,False,False,,,0.0,0.0,,,
2024-12-22,How Elites Betrayed Working People - Batya Ungar Sargon,https://www.youtube.com/watch?v=SVO8RgQ9iSg,Batya Ungar Sargon,0.0,False,False,uk_politics,,0.0,0.0,,,
2024-12-19,"DEBATE: The West, DEI & Slavery - Konstantin Kisin, Yanis Varoufakis & Cynthia Miller-Idriss",https://www.youtube.com/watch?v=3DZJNRJ3AI0,,0.0,False,False,woke_and_cancel_culture,,0.0,0.0,,,
2024-12-17,How to Stop the West's Decline - Konstantin Kisin Holberg Debate Speech,https://www.youtube.com/watch?v=7mpaW6G9Bzk,Konstantin Kisin Holberg Debate Speech,0.0,False,False,,,0.0,0.0,,,
2024-12-11,"Green Beret on Men, War and Masculinity - Nick Freitas",https://www.youtube.com/watch?v=ESEk1KZ0HeQ,Nick Freitas,0.0,False,False,israel_and_middle_east|russia_ukraine_geopolitics|culture_war_general,,0.0,0.0,,,
2024-12-08,The Real Reason Iran Wants to Destroy Israel - Elica Le Bon,https://www.youtube.com/watch?v=d-dGyYxdwcE,Elica Le Bon,0.0,False,False,islam_and_extremism|israel_and_middle_east|russia_ukraine_geopolitics|culture_war_general,,0.0,0.0,,,
2024-12-04,Journalist Investigated for Tweet Speaks Out - Allison Pearson,https://www.youtube.com/watch?v=4jiTv1duFKo,Allison Pearson,0.0,False,False,free_speech_and_censorship|trump_and_us_politics|uk_politics|crime_and_policing,,0.0,0.0,,,
2024-11-29,Everything Was Better In The 90s - Francis Foster,https://www.youtube.com/watch?v=CJbAs66iQ58,,0.0,False,False,,,0.0,0.0,,,
2024-11-28,Tulsi Gabbard - Democrat to Trump Team,https://www.youtube.com/watch?v=7eI1zX-5HHg,,0.0,False,False,trump_and_us_politics,,0.0,0.0,,,
2024-11-26,"Fine, Call Me ""Right-Wing"" - Konstantin Kisin",https://www.youtube.com/watch?v=cbJ50OdN2O8,,0.0,False,False,trump_and_us_politics|culture_war_general,,0.0,0.0,,,
2024-11-24,Israel Killed My Family But I Want Peace - Ahmed Fouad Alkhatib,https://www.youtube.com/watch?v=r-QNSoZFuKI,Ahmed Fouad Alkhatib,0.0,False,False,islam_and_extremism|israel_and_middle_east|culture_war_general|crime_and_policing,,0.0,0.0,,,
2024-11-19,"Military Expert Debunks Gaza ""Genocide"" - Nick Freitas",https://www.youtube.com/watch?v=0AV5jZigPm8,Nick Freitas,0.0,False,False,israel_and_middle_east,,0.0,0.0,,,
2024-11-15,How Fear Took Your Freedoms #tulsi #tulsigabbard,https://www.youtube.com/watch?v=cOhFgI-h6Pg,,0.0,False,False,,,0.0,0.0,,,
2024-11-14,DEBATE: Is Trump a Fascist?,https://www.youtube.com/watch?v=biU9qNVE9V0,,0.0,False,False,trump_and_us_politics,,0.0,0.0,,,
2024-11-13,Why We Lost - Brianna Wu,https://www.youtube.com/watch?v=O6fR0bhZJi0,Brianna Wu,0.0,False,False,israel_and_middle_east|trump_and_us_politics,,0.0,0.0,,,
2024-11-10,Rob Schneider: I'm So Happy Trump Won,https://www.youtube.com/watch?v=40IgdqjXfMw,Rob Schneider,0.0,False,False,covid_and_pandemic|free_speech_and_censorship|trump_and_us_politics|culture_war_general,,0.0,0.0,,,
2024-11-06,10 Reasons You Didn't See This Coming - Konstantin Kisin,https://www.youtube.com/watch?v=KlFTLhei7J8,,0.0,False,False,trump_and_us_politics|uk_politics,,0.0,0.0,,,
2024-11-06,What Does This Mean for America - Jason Calacanis,https://www.youtube.com/watch?v=5jnE2YwEStU,Jason Calacanis,0.0,False,False,immigration_and_borders|trump_and_us_politics,,0.0,0.0,,,
2024-11-03,The Garbage Election - Tyler Fischer,https://www.youtube.com/watch?v=Q5k9IPbCCM0,Tyler Fischer,0.0,False,False,free_speech_and_censorship|trump_and_us_politics,,0.0,0.0,,,
2024-10-30,The Most Important Election in History - Michael Moynihan,https://www.youtube.com/watch?v=c8cW6Ampr90,Michael Moynihan,0.0,False,False,trump_and_us_politics|uk_politics|crime_and_policing,,0.0,0.0,,,
2024-10-29,My Shocking Report from Inside Trump's Nazi Rally - Konstantin Kisin,https://www.youtube.com/watch?v=I1IsPL3xWSk,,0.0,False,False,trump_and_us_politics,,0.0,0.0,,,
2024-10-28,Why Kamala Harris is Scared of Joe Rogan - Michael Moynihan,https://www.youtube.com/watch?v=6g2jJt-4cx4,Michael Moynihan,0.0,False,False,trump_and_us_politics,,0.0,0.0,,,
2024-10-27,The Man Who Predicted Israel Attacking Iran - Ed Husain,https://www.youtube.com/watch?v=X4Uci7arre4,Ed Husain,0.0,False,False,islam_and_extremism|israel_and_middle_east|uk_politics,,0.0,0.0,,,
2024-10-25,Resilience: Unmissable Stories of Courage with James Chiavarini,https://www.youtube.com/watch?v=z-DRdMtwI3Q,Resilience,0.0,False,False,uk_politics,,0.0,0.0,,,
2024-10-23,33 Reasons to Vote for Trump - Bill Ackman,https://www.youtube.com/watch?v=EJLlJmxPS2k,Bill Ackman,0.0,False,False,woke_and_cancel_culture|israel_and_middle_east|trump_and_us_politics|economy_and_cost_of_living|culture_war_general,,0.0,0.0,,,
2024-10-20,"Israel, Iran and the Middle East Proxy Wars Explained - Colonel Richard Kemp",https://www.youtube.com/watch?v=q2boUhUINaY,Colonel Richard Kemp,0.0,False,False,israel_and_middle_east|uk_politics,,0.0,0.0,,,
2024-10-17,Responding to Criticism of My Israel Video - Konstantin Kisin,https://www.youtube.com/watch?v=T3rzdQYjE_g,,0.0,False,False,free_speech_and_censorship|israel_and_middle_east,,0.0,0.0,,,
2024-10-14,The Cobra Effect: Why Good Intentions Don’t Solve Problems - Konstantin Kisin,https://www.youtube.com/watch?v=qsLIP1ScHUg,,0.0,False,False,uk_politics,,0.0,0.0,,,
2024-10-13,The War in the Pacific: How WWII Changed the World Forever - Dr Robert Lyman,https://www.youtube.com/watch?v=WsyQDp9ALLY,Dr Robert Lyman,0.0,False,False,uk_politics|russia_ukraine_geopolitics|culture_war_general,,0.0,0.0,,,
2024-10-07,Why I’m Off the Fence About Israel’s War - Konstantin Kisin,https://www.youtube.com/watch?v=O4m_EL9Dj2U,,0.0,False,False,israel_and_middle_east,,0.0,0.0,,,
2024-10-02,The Rise of WEAK Politicians - James Whale,https://www.youtube.com/watch?v=TT6lhNcS0qU,James Whale,0.0,False,False,uk_politics,,0.0,0.0,,,
2024-09-29,The Fall of England - Dr David Starkey,https://www.youtube.com/watch?v=o2uoi98kESs,Dr David Starkey,0.0,False,False,immigration_and_borders|uk_politics|economy_and_cost_of_living|culture_war_general,,0.0,0.0,,,
2024-09-22,Why We Have a Crisis of Meaning - Stephen Blackwood,https://www.youtube.com/watch?v=fJszPyvHue8,Stephen Blackwood,0.0,False,False,trump_and_us_politics,,0.0,0.0,,,
2024-09-19,Why We Keep Losing the Immigration Debate - Konstantin Kisin,https://www.youtube.com/watch?v=BT0aeaGoSt0,,0.0,False,False,immigration_and_borders,,0.0,0.0,,,
2024-08-28,"PC Culture, Comedy & Our Trans Marriage - Jim & Nikki Norton",https://www.youtube.com/watch?v=adKfpQ87V2A,,0.0,False,False,trans_and_gender|free_speech_and_censorship|trump_and_us_politics|culture_war_general,,0.0,0.0,,,
2024-08-25,"The Reality of Sex & Gender, Evolutionary History & Free Will - Richard Dawkins",https://www.youtube.com/watch?v=wdfmQ2iJb6o,Richard Dawkins,0.0,False,False,uk_politics,,0.0,0.0,,,
2024-08-18,Is Mass Immigration Making Women Less Safe? - Alex Phillips,https://www.youtube.com/watch?v=bFnHPp19hp4,Alex Phillips,0.0,False,False,immigration_and_borders|free_speech_and_censorship|trump_and_us_politics|uk_politics|crime_and_policing,,0.0,0.0,,,
2024-08-15,YouTube SUPPRESSES Discussion of Riots,https://www.youtube.com/watch?v=7h6ovwDBMSc,,0.0,False,False,crime_and_policing,,0.0,0.0,,,
2024-08-13,Douglas Murray Was Right - Konstantin Kisin,https://www.youtube.com/watch?v=6ukMTw_wY8c,,0.0,False,False,,,0.0,0.0,,,
2024-08-11,We're Heading for Civilisational Collapse - Social Psychologist Jonathan Haidt,https://www.youtube.com/watch?v=aOqId5ObMi4,Social Psychologist Jonathan Haidt,0.0,False,False,uk_politics|culture_war_general,,0.0,0.0,,,
2024-08-08,Konstantin Kisin Debates UK Riots on the Moral Maze,https://www.youtube.com/watch?v=mmgI-vny5wo,,0.0,False,False,crime_and_policing,,0.0,0.0,,,
2024-08-06,Men vs. Women - The New Olympic Sport,https://www.youtube.com/watch?v=P0rSU_xReB8,The New Olympic Sport,0.0,False,False,,,0.0,0.0,,,
2024-08-04,The True Cost of Family Breakdown - Melissa Kearney,https://www.youtube.com/watch?v=uSoylsNwnH0,Melissa Kearney,0.0,False,False,economy_and_cost_of_living|culture_war_general|crime_and_policing,,0.0,0.0,,,
2024-08-02,Male Athletes Are Stealing Opportunities From Women - Sharron Davies MBE,https://www.youtube.com/watch?v=Yxp2_D1W28I,Sharron Davies MBE,0.0,False,False,,,0.0,0.0,,,
2024-07-26,Pro-Palestine Protest Public Interviews at UCLA - Francis Foster,https://www.youtube.com/watch?v=LuVMLBjyPRY,,0.0,False,False,israel_and_middle_east|crime_and_policing,,0.0,0.0,,,
2024-07-23,It's Political Extremism All the Way Down - Konstantin Kisin,https://www.youtube.com/watch?v=mPnA4TBbuE0,,0.0,False,False,islam_and_extremism,,0.0,0.0,,,
2024-07-19,Why I Fear the Future - Konstantin Kisin,https://www.youtube.com/watch?v=hiZkFzsKaEU,,0.0,False,False,,,0.0,0.0,,,
2024-07-18,Konstantin Kisin vs. Entire Audience at Doha Debates,https://www.youtube.com/watch?v=_y4lprN2lyE,,0.0,False,False,,,0.0,0.0,,,
2024-07-16,Trump Assassination: Why I'm Not Surprised - Konstantin Kisin,https://www.youtube.com/watch?v=XCLjNTtqEeg,Trump Assassination,0.0,False,False,trump_and_us_politics,,0.0,0.0,,,
2024-07-14,"""There is No Genocide, No Apartheid, No Occupation"" - Natasha Hausdorff",https://www.youtube.com/watch?v=6wrhzDBvhEc,Natasha Hausdorff,0.0,False,False,israel_and_middle_east|trump_and_us_politics|uk_politics,,0.0,0.0,,,
2024-07-10,Are universities still meritocracies?,https://www.youtube.com/watch?v=Crd1J_hpkZo,,0.0,False,False,,,0.0,0.0,,,
2024-07-09,Labour's Landslide Shows Britain is Moving Right - Konstantin Kisin,https://www.youtube.com/watch?v=dlnad82oNRc,,0.0,False,False,uk_politics|culture_war_general,,0.0,0.0,,,
2024-07-09,Joe Rogan: People find value in being a victim,https://www.youtube.com/watch?v=VVFg_wGB_No,Joe Rogan,0.0,False,False,,,0.0,0.0,,,
2024-07-08,Piers Morgan’s Thoughts on Meeting Elon Musk,https://www.youtube.com/watch?v=XE5Sj1aWabI,,0.0,False,False,trump_and_us_politics,,0.0,0.0,,,
